timestamp,pitch_deg,roll_deg,Force X (N),Force Y (N),Force Z (N),Torque X (N-m),Torque Y (N-m),Torque Z (N-m)
2025-09-09 15:17:15.090786,-6.294218171499754,-2.54552196076168,2.8041537123259226,-3.819511500247595,-31.165939482494572,0.08417680701656834,0.23345186537850568,0.0058408912425711
2025-09-09 15:17:15.111514,-6.117741963491012,-2.466204494881353,2.842060824253,-3.7423187148092603,-31.018397201291,0.04523256270617519,0.22818976470881913,0.005215745926518796
2025-09-09 15:17:15.132242,-6.002456377407187,-2.3796370766788106,2.7713120468032395,-3.5653503006487273,-31.230642639059308,0.012828750135606443,0.19078398599451293,0.048368629999827065
2025-09-09 15:17:15.152970,-5.426366618278566,-2.770601143816079,2.8131005312745248,-3.3215935452893004,-31.34821600430082,0.02052823465989292,0.17833190196373225,0.07175132415849846
2025-09-09 15:17:15.173698,-5.516988890604815,-2.7268018271722303,2.7589508559295024,-3.3920434907106345,-31.437880625622554,0.034220700614802785,0.1753733611323054,0.05032341108742552
2025-09-09 15:17:15.194426,-4.559792760475608,-2.715541851497643,2.7193028938504358,-3.125073366395047,-31.511619182586028,-0.03656029256383386,0.17966064116308678,0.024852862014454732
2025-09-09 15:17:15.215154,-4.819979051524523,-2.6665710641004003,2.707440466694868,-3.077200697764181,-31.466015781723673,-0.10099543874646635,0.1938118589594716,0.007980522559269248
2025-09-09 15:17:15.235882,-4.512356675671753,-2.4751305002417334,2.70493149757385,-3.08401894569397,-31.4537105560303,-0.111390501260757,0.19664478302002,0.0050612017512321
2025-09-09 15:17:15.256610,-4.835377258968427,-2.445506817498311,2.7796374315859067,-3.1088573241934188,-31.34628183598561,-0.14538180074672952,0.21111972814589092,0.0002592250299049909
2025-09-09 15:17:15.277338,-3.854018580390063,-2.4472041158402433,2.7771201738201423,-2.551486321646726,-31.33733000945829,-0.25869780620255556,0.21931096817834905,0.0066677750231134555
2025-09-09 15:17:15.298066,-4.80317433861691,-2.3130123191983603,2.739765051667452,-2.6824697803502033,-31.723021451180625,-0.291838160629442,0.2172763301733196,0.017567650820833485
2025-09-09 15:17:15.318794,-3.87482670120685,-2.5694473143566707,2.7124473619573783,-2.5375640383961664,-31.52113649571193,-0.28009814920718484,0.21722450597489099,0.037310880019239254
2025-09-09 15:17:15.339522,-4.339432746659824,-2.560173552122164,2.7329022441380797,-2.6981761923209944,-31.677313761405056,-0.21827550267517348,0.22284683317909648,0.046837266393518075
